5, 2017-10-23 19:20:10.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:11.0, 21.75, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:11.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:12.0, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:20:13.0, 22.00, 21.75, 22.25, 22.00, 22.25
5, 2017-10-23 19:20:13.1, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:14.0, 22.00, 21.75, 22.25, 21.75, 22.25
5, 2017-10-23 19:20:15.0, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:20:15.1, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:20:16.0, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:20:17.0, 22.00, 21.75, 22.50, 21.75, 22.50
5, 2017-10-23 19:20:17.1, 22.00, 21.75, 22.50, 21.75, 22.25
5, 2017-10-23 19:20:18.0, 22.00, 21.50, 22.25, 22.00, 22.25
5, 2017-10-23 19:20:19.0, 22.00, 21.50, 22.50, 22.00, 22.25
5, 2017-10-23 19:20:19.1, 22.00, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:20.0, 22.00, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:21.0, 22.00, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:21.1, 22.00, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:22.0, 22.00, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:23.0, 22.00, 21.50, 22.25, 21.75, nan
5, 2017-10-23 19:20:23.1, 22.00, 21.50, 22.50, 22.00, nan
5, 2017-10-23 19:20:24.0, 22.00, 21.50, 22.25, 22.00, nan
5, 2017-10-23 19:20:25.0, 22.00, 21.50, 22.25, 22.00, nan
5, 2017-10-23 19:20:25.1, 22.00, 21.50, 22.50, 21.75, nan
5, 2017-10-23 19:20:26.0, 22.00, 21.50, 22.25, 21.75, nan
5, 2017-10-23 19:20:27.0, 22.00, 21.50, 22.50, 21.75, nan
5, 2017-10-23 19:20:27.1, 22.00, 21.50, 22.25, 22.00, nan
5, 2017-10-23 19:20:28.0, 22.00, 21.75, 22.25, 21.75, nan
5, 2017-10-23 19:20:29.0, 22.00, 21.50, 22.25, 22.00, nan
5, 2017-10-23 19:20:29.1, 22.00, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:30.0, 22.00, 21.50, 22.25, 21.75, nan
5, 2017-10-23 19:20:31.0, 22.00, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:31.1, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:32.0, 22.00, 21.50, 22.25, 22.00, nan
5, 2017-10-23 19:20:33.0, 21.75, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:33.1, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:34.0, 22.00, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:35.0, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:35.1, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:36.0, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:37.0, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:37.1, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:38.0, 22.00, 21.75, 22.25, 21.75, nan
5, 2017-10-23 19:20:39.0, 22.00, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:39.1, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:40.0, nan, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:41.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:41.1, nan, 21.75, 22.25, 21.75, nan
5, 2017-10-23 19:20:42.0, nan, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:43.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:43.1, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:44.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:45.0, nan, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:45.1, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:46.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:47.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:47.1, nan, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:48.0, nan, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:49.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:49.1, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:50.0, nan, 21.75, 22.50, 22.00, nan
5, 2017-10-23 19:20:51.0, nan, 21.75, 22.25, 22.00, nan
5, 2017-10-23 19:20:51.1, nan, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:52.0, nan, 21.75, 22.50, 21.75, nan
5, 2017-10-23 19:20:53.0, nan, 22.00, 22.50, 21.75, nan
5, 2017-10-23 19:20:53.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:54.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:55.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:55.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:56.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:57.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:57.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:58.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:59.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:20:59.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:0.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:1.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:1.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:2.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:3.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:3.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:4.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:5.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:5.1, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:6.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:7.0, nan, nan, 22.50, 21.75, nan
5, 2017-10-23 19:21:7.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:8.0, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:9.0, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:9.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:10.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:11.0, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:11.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:12.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:13.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:13.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:14.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:15.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:15.1, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:16.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:17.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:17.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:18.0, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:18.1, nan, nan, nan, 21.75, nan
5, 2017-10-23 19:21:19.0, nan, nan, nan, 22.00, nan
5, 2017-10-23 19:21:20.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:20.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:21.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:22.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:22.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:23.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:24.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:24.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:25.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:26.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:26.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:27.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:28.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:28.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:29.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:30.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:30.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:31.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:32.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:32.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:33.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:34.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:34.1, nan, nan, nan, nan, nan
